1.450072503625181135e-02,1.000420277140919412e+00
1.460073003650182513e-02,1.000426090344362917e+00
1.470073503675183718e-02,1.000431943398843337e+00
1.480074003700184923e-02,1.000437836302265460e+00
1.490074503725186128e-02,1.000443769052519860e+00
1.500075003750187506e-02,1.000449741647483792e+00
1.510075503775188711e-02,1.000455754085020299e+00
1.520076003800189916e-02,1.000461806362977324e+00
1.530076503825191121e-02,1.000467898479189932e+00
1.540077003850192500e-02,1.000474030431478090e+00
1.550077503875193705e-02,1.000480202217648662e+00
1.560078003900194910e-02,1.000486413835494304e+00
1.570078503925196114e-02,1.000492665282792570e+00
1.580079003950197319e-02,1.000498956557307917e+00
1.590079503975198524e-02,1.000505287656790809e+00
1.600080004000200076e-02,1.000511658578977503e+00
1.610080504025201281e-02,1.000518069321589598e+00
1.620081004050202486e-02,1.000524519882335150e+00
1.630081504075203691e-02,1.000531010258908671e+00
1.640082004100204896e-02,1.000537540448990015e+00
1.650082504125206101e-02,1.000544110450245050e+00
1.660083004150207306e-02,1.000550720260325877e+00
1.670083504175208858e-02,1.000557369876870384e+00
1.680084004200210063e-02,1.000564059297502251e+00
1.690084504225211268e-02,1.000570788519831833e+00
1.700085004250212473e-02,1.000577557541454610e+00
1.710085504275213678e-02,1.000584366359952959e+00
1.720086004300214882e-02,1.000591214972894383e+00
1.730086504325216087e-02,1.000598103377833059e+00
1.740087004350217292e-02,1.000605031572309178e+00
1.750087504375218844e-02,1.000611999553848275e+00
1.760088004400220049e-02,1.000619007319962561e+00
1.770088504425221254e-02,1.000626054868150483e+00
1.780089004450222459e-02,1.000633142195895608e+00
1.790089504475223664e-02,1.000640269300668184e+00
1.800090004500224869e-02,1.000647436179924465e+00
1.810090504525226074e-02,1.000654642831106944e+00
1.820091004550227279e-02,1.000661889251643011e+00
1.830091504575228831e-02,1.000669175438948288e+00
1.840092004600230036e-02,1.000676501390422191e+00
1.850092504625231241e-02,1.000683867103452140e+00
1.860093004650232446e-02,1.000691272575409574e+00
1.870093504675233650e-02,1.000698717803654159e+00
1.880094004700234855e-02,1.000706202785529797e+00
1.890094504725236060e-02,1.000713727518367957e+00
1.900095004750237265e-02,1.000721291999485452e+00
1.910095504775238817e-02,1.000728896226185105e+00
1.920096004800240022e-02,1.000736540195756419e+00
1.930096504825241227e-02,1.000744223905474461e+00
1.940097004850242432e-02,1.000751947352600313e+00
1.950097504875243637e-02,1.000759710534381952e+00
1.960098004900244842e-02,1.000767513448052703e+00
1.970098504925246047e-02,1.000775356090832791e+00
1.980099004950247599e-02,1.000783238459927782e+00
1.990099504975248804e-02,1.000791160552529702e+00
2.000100005000250009e-02,1.000799122365817029e+00
2.010100505025251214e-02,1.000807123896953810e+00
2.020101005050252418e-02,1.000815165143090990e+00
2.030101505075253623e-02,1.000823246101364861e+00
2.040102005100254828e-02,1.000831366768898611e+00
2.050102505125256033e-02,1.000839527142801444e+00
2.060103005150257585e-02,1.000847727220168126e+00
2.070103505175258790e-02,1.000855966998080548e+00
2.080104005200259995e-02,1.000864246473606167e+00
2.090104505225261200e-02,1.000872565643798895e+00
2.100105005250262405e-02,1.000880924505698655e+00
2.110105505275263610e-02,1.000889323056331826e+00
2.120106005300264815e-02,1.000897761292710797e+00
2.130106505325266020e-02,1.000906239211834636e+00
2.140107005350267572e-02,1.000914756810688200e+00
2.150107505375268777e-02,1.000923314086242133e+00
2.160108005400269982e-02,1.000931911035454425e+00
2.170108505425271186e-02,1.000940547655269075e+00
2.180109005450272391e-02,1.000949223942614985e+00
2.190109505475273596e-02,1.000957939894409288e+00
2.200110005500274801e-02,1.000966695507554238e+00
2.210110505525276006e-02,1.000975490778938104e+00
2.220111005550277558e-02,1.000984325705436717e+00
2.230111505575278763e-02,1.000993200283910811e+00
2.240112005600279968e-02,1.001002114511208241e+00
2.250112505625281173e-02,1.001011068384162872e+00
2.260113005650282378e-02,1.001020061899594804e+00
2.270113505675283583e-02,1.001029095054310591e+00
2.280114005700284788e-02,1.001038167845103466e+00
2.290114505725286340e-02,1.001047280268752226e+00
2.300115005750287545e-02,1.001056432322022127e+00
2.310115505775288750e-02,1.001065624001665544e+00
2.320116005800289954e-02,1.001074855304420641e+00
2.330116505825291159e-02,1.001084126227011373e+00
2.340117005850292364e-02,1.001093436766149036e+00
2.350117505875293569e-02,1.001102786918531162e+00
2.360118005900294774e-02,1.001112176680840848e+00
2.370118505925296326e-02,1.001121606049748536e+00
2.380119005950297531e-02,1.001131075021909789e+00
2.390119505975298736e-02,1.001140583593968403e+00
2.400120006000299941e-02,1.001150131762552853e+00
2.410120506025301146e-02,1.001159719524279179e+00
2.420121006050302351e-02,1.001169346875748545e+00
2.430121506075303556e-02,1.001179013813550123e+00
2.440122006100304761e-02,1.001188720334258653e+00
2.450122506125306313e-02,1.001198466434434886e+00
2.460123006150307517e-02,1.001208252110626695e+00
2.470123506175308722e-02,1.001218077359368408e+00
2.480124006200309927e-02,1.001227942177180141e+00
2.490124506225311132e-02,1.001237846560569578e+00
2.500125006250312337e-02,1.001247790506029300e+00
2.510125506275313542e-02,1.001257774010039903e+00
2.520126006300314747e-02,1.001267797069067544e+00
2.530126506325316299e-02,1.001277859679565285e+00
2.540127006350317504e-02,1.001287961837972640e+00
2.550127506375318709e-02,1.001298103540714690e+00
2.560128006400319914e-02,1.001308284784204528e+00
2.570128506425321119e-02,1.001318505564840589e+00
2.580129006450322324e-02,1.001328765879008875e+00
2.590129506475323529e-02,1.001339065723081179e+00
2.600130006500325081e-02,1.001349405093415523e+00
2.610130506525326285e-02,1.001359783986357055e+00
2.620131006550327490e-02,1.001370202398237597e+00
2.630131506575328695e-02,1.001380660325374761e+00
2.640132006600329900e-02,1.001391157764073725e+00
2.650132506625331105e-02,1.001401694710625234e+00
2.660133006650332310e-02,1.001412271161307377e+00
2.670133506675333515e-02,1.001422887112384252e+00
2.680134006700335067e-02,1.001433542560107082e+00
2.690134506725336272e-02,1.001444237500713319e+00
2.700135006750337477e-02,1.001454971930427318e+00
2.710135506775338682e-02,1.001465745845459443e+00
2.720136006800339887e-02,1.001476559242007403e+00
2.730136506825341092e-02,1.001487412116254694e+00
2.740137006850342297e-02,1.001498304464372824e+00
2.750137506875343502e-02,1.001509236282518200e+00
2.760138006900345053e-02,1.001520207566835685e+00
2.770138506925346258e-02,1.001531218313454596e+00
2.780139006950347463e-02,1.001542268518492929e+00
2.790139506975348668e-02,1.001553358178054687e+00
2.800140007000349873e-02,1.001564487288230110e+00
2.810140507025351078e-02,1.001575655845096779e+00
2.820141007050352283e-02,1.001586863844718511e+00
2.830141507075353488e-02,1.001598111283145576e+00
2.840142007100355040e-02,1.001609398156416031e+00
2.850142507125356245e-02,1.001620724460553058e+00
2.860143007150357450e-02,1.001632090191568292e+00
2.870143507175358655e-02,1.001643495345458712e+00
2.880144007200359860e-02,1.001654939918209308e+00
2.890144507225361065e-02,1.001666423905790193e+00
2.900145007250362270e-02,1.001677947304159488e+00
2.910145507275363821e-02,1.001689510109261771e+00
2.920146007300365026e-02,1.001701112317028519e+00
2.930146507325366231e-02,1.001712753923377219e+00
2.940147007350367436e-02,1.001724434924213147e+00
2.950147507375368641e-02,1.001736155315427812e+00
2.960148007400369846e-02,1.001747915092899621e+00
2.970148507425371051e-02,1.001759714252493882e+00
2.980149007450372256e-02,1.001771552790062358e+00
2.990149507475373808e-02,1.001783430701444821e+00
3.000150007500375013e-02,1.001795347982465945e+00
3.010150507525376218e-02,1.001807304628938855e+00
3.020151007550377423e-02,1.001819300636662469e+00
3.030151507575378628e-02,1.001831336001423489e+00
3.040152007600379833e-02,1.001843410718994631e+00
3.050152507625381038e-02,1.001855524785136620e+00
3.060153007650382243e-02,1.001867678195595746e+00
3.070153507675383794e-02,1.001879870946105644e+00
3.080154007700384999e-02,1.001892103032387515e+00
3.090154507725386204e-02,1.001904374450148349e+00
3.100155007750387409e-02,1.001916685195082701e+00
3.110155507775388614e-02,1.001929035262872691e+00
3.120156007800389819e-02,1.001941424649185342e+00
3.130156507825391371e-02,1.001953853349676793e+00
3.140157007850392229e-02,1.001966321359989198e+00
3.150157507875393781e-02,1.001978828675751165e+00
3.160158007900394639e-02,1.001991375292579534e+00
3.170158507925396191e-02,1.002003961206077154e+00
3.180159007950397049e-02,1.002016586411833332e+00
3.190159507975398601e-02,1.002029250905426272e+00
3.200160008000400153e-02,1.002041954682419522e+00
3.210160508025401011e-02,1.002054697738364197e+00
3.220161008050402562e-02,1.002067480068797867e+00
3.230161508075403420e-02,1.002080301669245888e+00
3.240162008100404972e-02,1.002093162535221182e+00
3.250162508125405830e-02,1.002106062662221353e+00
3.260163008150407382e-02,1.002119002045734231e+00
3.270163508175408934e-02,1.002131980681231660e+00
3.280164008200409792e-02,1.002144998564174827e+00
3.290164508225411344e-02,1.002158055690010929e+00
3.300165008250412202e-02,1.002171152054174286e+00
3.310165508275413754e-02,1.002184287652086558e+00
3.320166008300414612e-02,1.002197462479156087e+00
3.330166508325416164e-02,1.002210676530778999e+00
3.340167008350417716e-02,1.002223929802338320e+00
3.350167508375418574e-02,1.002237222289203977e+00
3.360168008400420125e-02,1.002250553986732129e+00
3.370168508425420983e-02,1.002263924890268498e+00
3.380169008450422535e-02,1.002277334995143709e+00
3.390169508475423393e-02,1.002290784296676396e+00
3.400170008500424945e-02,1.002304272790172535e+00
3.410170508525425803e-02,1.002317800470924780e+00
3.420171008550427355e-02,1.002331367334213352e+00
3.430171508575428907e-02,1.002344973375306036e+00
3.440172008600429765e-02,1.002358618589456185e+00
3.450172508625431317e-02,1.002372302971906937e+00
3.460173008650432175e-02,1.002386026517886330e+00
3.470173508675433727e-02,1.002399789222610860e+00
3.480174008700434585e-02,1.002413591081283695e+00
3.490174508725436137e-02,1.002427432089096238e+00
3.500175008750437688e-02,1.002441312241225013e+00
3.510175508775438546e-02,1.002455231532836777e+00
3.520176008800440098e-02,1.002469189959082962e+00
3.530176508825440956e-02,1.002483187515103902e+00
3.540177008850442508e-02,1.002497224196026160e+00
3.550177508875443366e-02,1.002511299996964311e+00
3.560178008900444918e-02,1.002525414913020052e+00
3.570178508925446470e-02,1.002539568939282866e+00
3.580179008950447328e-02,1.002553762070828469e+00
3.590179508975448880e-02,1.002567994302720367e+00
3.600180009000449738e-02,1.002582265630010072e+00
3.610180509025451290e-02,1.002596576047735777e+00
3.620181009050452148e-02,1.002610925550923238e+00
3.630181509075453700e-02,1.002625314134585555e+00
3.640182009100454558e-02,1.002639741793723394e+00
3.650182509125456110e-02,1.002654208523324320e+00
3.660183009150457661e-02,1.002668714318363907e+00
3.670183509175458519e-02,1.002683259173804853e+00
3.680184009200460071e-02,1.002697843084596974e+00
3.690184509225460929e-02,1.002712466045678763e+00
3.700185009250462481e-02,1.002727128051974281e+00
3.710185509275463339e-02,1.002741829098396709e+00
3.720186009300464891e-02,1.002756569179845458e+00
3.730186509325466443e-02,1.002771348291208175e+00
3.740187009350467301e-02,1.002786166427359849e+00
3.750187509375468853e-02,1.002801023583163031e+00
3.760188009400469711e-02,1.002815919753466956e+00
3.770188509425471263e-02,1.002830854933109750e+00
3.780189009450472121e-02,1.002845829116915999e+00
3.790189509475473673e-02,1.002860842299698518e+00
3.800190009500474531e-02,1.002875894476256580e+00
3.810190509525476082e-02,1.002890985641378574e+00
3.820191009550477634e-02,1.002906115789838903e+00
3.830191509575478492e-02,1.002921284916401312e+00
3.840192009600480044e-02,1.002936493015814445e+00
3.850192509625480902e-02,1.002951740082817400e+00
3.860193009650482454e-02,1.002967026112135285e+00
3.870193509675483312e-02,1.002982351098481217e+00
3.880194009700484864e-02,1.002997715036555659e+00
3.890194509725486416e-02,1.003013117921047082e+00
3.900195009750487274e-02,1.003028559746631743e+00
3.910195509775488826e-02,1.003044040507972356e+00
3.920196009800489684e-02,1.003059560199720979e+00
3.930196509825491236e-02,1.003075118816516342e+00
3.940197009850492094e-02,1.003090716352984746e+00
3.950197509875493646e-02,1.003106352803740942e+00
3.960198009900495197e-02,1.003122028163386359e+00
3.970198509925496055e-02,1.003137742426511103e+00
3.980199009950497607e-02,1.003153495587692179e+00
3.990199509975498465e-02,1.003169287641495488e+00
4.000200010000500017e-02,1.003185118582473168e+00
4.010200510025500875e-02,1.003200988405166250e+00
4.020201010050502427e-02,1.003216897104102667e+00
4.030201510075503285e-02,1.003232844673798807e+00
4.040202010100504837e-02,1.003248831108758843e+00
4.050202510125506389e-02,1.003264856403474070e+00
4.060203010150507247e-02,1.003280920552424238e+00
4.070203510175508799e-02,1.003297023550076661e+00
4.080204010200509657e-02,1.003313165390886441e+00
4.090204510225511209e-02,1.003329346069296690e+00
4.100205010250512067e-02,1.003345565579738086e+00
4.110205510275513618e-02,1.003361823916628870e+00
4.120206010300515170e-02,1.003378121074376628e+00
4.130206510325516028e-02,1.003394457047374511e+00
4.140207010350517580e-02,1.003410831830005900e+00
4.150207510375518438e-02,1.003427245416639968e+00
4.160208010400519990e-02,1.003443697801635670e+00
4.170208510425520848e-02,1.003460188979338197e+00
4.180209010450522400e-02,1.003476718944082080e+00
4.190209510475523952e-02,1.003493287690188529e+00
4.200210010500524810e-02,1.003509895211967873e+00
4.210210510525526362e-02,1.003526541503717784e+00
4.220211010550527220e-02,1.003543226559723944e+00
4.230211510575528772e-02,1.003559950374259602e+00
4.240212010600529630e-02,1.003576712941586901e+00
4.250212510625531181e-02,1.003593514255955332e+00
4.260213010650532039e-02,1.003610354311602171e+00
4.270213510675533591e-02,1.003627233102753813e+00
4.280214010700535143e-02,1.003644150623623332e+00
4.290214510725536001e-02,1.003661106868412922e+00
4.300215010750537553e-02,1.003678101831312119e+00
4.310215510775538411e-02,1.003695135506498692e+00
4.320216010800539963e-02,1.003712207888138863e+00
4.330216510825540821e-02,1.003729318970386419e+00
4.340217010850542373e-02,1.003746468747383602e+00
4.350217510875543925e-02,1.003763657213260441e+00
4.360218010900544783e-02,1.003780884362135195e+00
4.370218510925546335e-02,1.003798150188114136e+00
4.380219010950547193e-02,1.003815454685292430e+00
4.390219510975548745e-02,1.003832797847752589e+00
4.400220011000549603e-02,1.003850179669565135e+00
4.410220511025551154e-02,1.003867600144789263e+00
4.420221011050552012e-02,1.003885059267472180e+00
4.430221511075553564e-02,1.003902557031649323e+00
4.440222011100555116e-02,1.003920093431344140e+00
4.450222511125555974e-02,1.003937668460569199e+00
4.460223011150557526e-02,1.003955282113323300e+00
4.470223511175558384e-02,1.003972934383595472e+00
4.480224011200559936e-02,1.003990625265362091e+00
4.490224511225560794e-02,1.004008354752587984e+00
4.500225011250562346e-02,1.004026122839225987e+00
4.510225511275563898e-02,1.004043929519217393e+00
4.520226011300564756e-02,1.004061774786491945e+00
4.530226511325566308e-02,1.004079658634967620e+00
4.540227011350567166e-02,1.004097581058550182e+00
4.550227511375568717e-02,1.004115542051134513e+00
4.560228011400569575e-02,1.004133541606603286e+00
4.570228511425571127e-02,1.004151579718827625e+00
4.580229011450572679e-02,1.004169656381667330e+00
4.590229511475573537e-02,1.004187771588970213e+00
4.600230011500575089e-02,1.004205925334572536e+00
4.610230511525575947e-02,1.004224117612298794e+00
4.620231011550577499e-02,1.004242348415962161e+00
4.630231511575578357e-02,1.004260617739364481e+00
4.640232011600579909e-02,1.004278925576294723e+00
4.650232511625580767e-02,1.004297271920532308e+00
4.660233011650582319e-02,1.004315656765843112e+00
4.670233511675583871e-02,1.004334080105982796e+00
4.680234011700584729e-02,1.004352541934694809e+00
4.690234511725586281e-02,1.004371042245711720e+00
4.700235011750587139e-02,1.004389581032753664e+00
4.710235511775588690e-02,1.004408158289530117e+00
4.720236011800589548e-02,1.004426774009738565e+00
4.730236511825591100e-02,1.004445428187065392e+00
4.740237011850592652e-02,1.004464120815185213e+00
4.750237511875593510e-02,1.004482851887761097e+00
4.760238011900595062e-02,1.004501621398445010e+00
4.770238511925595920e-02,1.004520429340877596e+00
4.780239011950597472e-02,1.004539275708687063e+00
4.790239511975598330e-02,1.004558160495491848e+00
4.800240012000599882e-02,1.004577083694897288e+00
4.810240512025601434e-02,1.004596045300498730e+00
4.820241012050602292e-02,1.004615045305879306e+00
4.830241512075603844e-02,1.004634083704611269e+00
4.840242012100604702e-02,1.004653160490255104e+00
4.850242512125606253e-02,1.004672275656359748e+00
4.860243012150607111e-02,1.004691429196463925e+00
4.870243512175608663e-02,1.004710621104093926e+00
4.880244012200609521e-02,1.004729851372764715e+00
4.890244512225611073e-02,1.004749119995981488e+00
4.900245012250612625e-02,1.004768426967235673e+00
4.910245512275613483e-02,1.004787772280009817e+00
4.920246012300615035e-02,1.004807155927773810e+00
4.930246512325615893e-02,1.004826577903986662e+00
4.940247012350617445e-02,1.004846038202096059e+00
4.950247512375618303e-02,1.004865536815538585e+00
4.960248012400619855e-02,1.004885073737739720e+00
4.970248512425621407e-02,1.004904648962113622e+00
4.980249012450622265e-02,1.004924262482063124e+00
4.990249512475623817e-02,1.004943914290979734e+00
5.000250012500624675e-02,1.004963604382244524e+00
5.010250512525626226e-02,1.004983332749226577e+00
5.020251012550627084e-02,1.005003099385284537e+00
5.030251512575628636e-02,1.005022904283765062e+00
5.040252012600629494e-02,1.005042747438004369e+00
5.050252512625631046e-02,1.005062628841328021e+00
5.060253012650632598e-02,1.005082548487048921e+00
5.070253512675633456e-02,1.005102506368470427e+00
5.080254012700635008e-02,1.005122502478883684e+00
5.090254512725635866e-02,1.005142536811570064e+00
5.100255012750637418e-02,1.005162609359798731e+00
5.110255512775638276e-02,1.005182720116828188e+00
5.120256012800639828e-02,1.005202869075905836e+00
5.130256512825641380e-02,1.005223056230268863e+00
5.140257012850642238e-02,1.005243281573141578e+00
5.150257512875643789e-02,1.005263545097739408e+00
5.160258012900644647e-02,1.005283846797265790e+00
5.170258512925646199e-02,1.005304186664913058e+00
5.180259012950647057e-02,1.005324564693862888e+00
5.190259512975648609e-02,1.005344980877286076e+00
5.200260013000650161e-02,1.005365435208341873e+00
5.210260513025651019e-02,1.005385927680179980e+00
5.220261013050652571e-02,1.005406458285937443e+00
5.230261513075653429e-02,1.005427027018742203e+00
5.240262013100654981e-02,1.005447633871709545e+00
5.250262513125655839e-02,1.005468278837944762e+00
5.260263013150657391e-02,1.005488961910543377e+00
5.270263513175658249e-02,1.005509683082587591e+00
5.280264013200659801e-02,1.005530442347150943e+00
5.290264513225661352e-02,1.005551239697294985e+00
5.300265013250662210e-02,1.005572075126071496e+00
5.310265513275663762e-02,1.005592948626519822e+00
5.320266013300664620e-02,1.005613860191669984e+00
5.330266513325666172e-02,1.005634809814540676e+00
5.340267013350667030e-02,1.005655797488140379e+00
5.350267513375668582e-02,1.005676823205465586e+00
5.360268013400670134e-02,1.005697886959503462e+00
5.370268513425670992e-02,1.005718988743229181e+00
5.380269013450672544e-02,1.005740128549608148e+00
5.390269513475673402e-02,1.005761306371594888e+00
5.400270013500674954e-02,1.005782522202133045e+00
5.410270513525675812e-02,1.005803776034155383e+00
5.420271013550677364e-02,1.005825067860584676e+00
5.430271513575678222e-02,1.005846397674332149e+00
5.440272013600679774e-02,1.005867765468299480e+00
5.450272513625681325e-02,1.005889171235376134e+00
5.460273013650682183e-02,1.005910614968443140e+00
5.470273513675683735e-02,1.005932096660369091e+00
5.480274013700684593e-02,1.005953616304012810e+00
5.490274513725686145e-02,1.005975173892222241e+00
5.500275013750687003e-02,1.005996769417834891e+00
5.510275513775688555e-02,1.006018402873677831e+00
5.520276013800690107e-02,1.006040074252567695e+00
5.530276513825690965e-02,1.006061783547309796e+00
5.540277013850692517e-02,1.006083530750700117e+00
5.550277513875693375e-02,1.006105315855523319e+00
5.560278013900694927e-02,1.006127138854553627e+00
5.570278513925695785e-02,1.006148999740555050e+00
5.580279013950697337e-02,1.006170898506281386e+00
5.590279513975698888e-02,1.006192835144475328e+00
5.600280014000699746e-02,1.006214809647869357e+00
5.610280514025701298e-02,1.006236822009185738e+00
5.620281014050702156e-02,1.006258872221136080e+00
5.630281514075703708e-02,1.006280960276422221e+00
5.640282014100704566e-02,1.006303086167734451e+00
5.650282514125706118e-02,1.006325249887753515e+00
5.660283014150706976e-02,1.006347451429149720e+00
5.670283514175708528e-02,1.006369690784583160e+00
5.680284014200710080e-02,1.006391967946702826e+00
5.690284514225710938e-02,1.006414282908147939e+00
5.700285014250712490e-02,1.006436635661548173e+00
5.710285514275713348e-02,1.006459026199521212e+00
5.720286014300714900e-02,1.006481454514675633e+00
5.730286514325715758e-02,1.006503920599609359e+00
5.740287014350717310e-02,1.006526424446910317e+00
5.750287514375718861e-02,1.006548966049156002e+00
5.760288014400719719e-02,1.006571545398913470e+00
5.770288514425721271e-02,1.006594162488740007e+00
5.780289014450722129e-02,1.006616817311182244e+00
5.790289514475723681e-02,1.006639509858776815e+00
5.800290014500724539e-02,1.006662240124050367e+00
5.810290514525726091e-02,1.006685008099519107e+00
5.820291014550727643e-02,1.006707813777688809e+00
